brand_info,item_no_or_size,ratings,feedback,price,oz_at_price,options,fragrance_info,limited_edition,image_url,url,image_filename,dominant_color
"['Lancôme', 'La Vie Est Belle']","['ITEM ', '1459999']","[['5 stars', '610', '4 stars', '76', '3 stars', '24', '2 stars', '19', '1 star', '26']]","[['755 reviews'], ['20K', ' loves']]",['$94.00'],"[""1.7 oz/ 50 mL L'Eau de Parfum  Spray""]","['Standard size', ""1 oz/ 30 mL L'Eau de Parfum  Spray"", ""1.7 oz/ 50 mL L'Eau de Parfum  Spray"", ""2.5 oz L'Eau de Parfum  Spray"", 'Mini size', '0.34 oz/ 10 mL Eau de Parfum Rollerball']","['La Vie Est Belle, French for ""life is beautiful"", represents a choice—the choice to create your own path to happiness. Made with the most precious natural ingredients, the fragrance entwines the elegance of iris with the strength of patchouli and the sweetness of praline. Floral notes of sambac, jasmine and Tunisian orange blossom are added in the form of sublime absolutes.  \n', '\n', 'La Vie Est Belle is the fragrance of joyful femininity that makes life more beautiful. It is for the woman who lives in the present, who is filled with honesty, truth, and gratitude, and who is free of social constraint, to blaze her own unique path.\n', '\n', 'Notes:', '\n', 'Iris, Patchouli, Gourmand. \n', 'Style:', '\n', 'Free. Happy. Addictive. \n']",True,/productimages/sku/s1459999-main-Lhero.jpg,https://www.sephora.com/product/la-vie-est-belle-P375939?icid2=products,s1459999-main-Lhero.jpg,"(238, 225, 218)"
"['Jo Malone London', 'Wood Sage & Sea Salt Cologne']","['ITEM ', '1946656']","[['5 stars', '73', '4 stars', '24', '3 stars', '16', '2 stars', '10', '1 star', '5']]","[['128 reviews'], ['10K', ' loves']]",['$136.00'],['3.4 oz/ 100 mL  Spray'],"['Standard size', '1.0 oz/ 30 mL  Spray', '3.4 oz/ 100 mL  Spray']","['Fragrance Family:', ' Fresh', 'Scent Type:', ' Fresh Aquatics', 'Key Notes:', ' Ambrette Seeds, Sea Salt, Sage', 'About:', ' Escape the everyday along the windswept shore where white waves break and the air is fresh with sea salt and spray. Alive with the mineral scent of the rugged cliffs mingled with the woody earthiness of sage, this fragrance is lively, spirited, and totally joyful.', 'What else you need to know:', 'From colognes and candles to bath and body care, each Jo Malone London product comes presented in their signature gift box and ribbon.']",True,/productimages/sku/s1946656-main-Lhero.jpg,https://www.sephora.com/product/wood-sage-sea-salt-cologne-P417179?skuId=1946656&icid2=products,s1946656-main-Lhero.jpg,"(225, 224, 221)"
"['Viktor&Rolf', 'Flowerbomb Nectar']","['ITEM ', '2042984']","[['5 stars', '55', '4 stars', '4', '3 stars', '4', '2 stars', '7', '1 star', '4']]","[['74 reviews'], ['8772', ' loves']]",['$120.00'],['1.7 oz/ 50 mL Eau de Parfum Spray'],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum Spray', '3.0 oz/ 88 mL Eau de Parfum Spray']","['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Warm & Sweet Gourmands', 'Key Notes:', ' Osmanthus, Orange Blossom, Gun Powder Accord', 'About:', ' A sensual blend of bewitching flowers, flowerbomb nectar completes the flowerbomb collection. An eau de parfum intense, Flowerbomb Nectar is a deep variation of the original Flowerbomb juice with explosive notes of orange flower and tonka bean.', 'Top notes of bergamot oil, blackcurrant bud, and ""Living Gunpowder"" notes of mineral, smoky, metallic, and ambery notes bring a fusing and vertical effect. Middle tones of orange flower, jasmine Sambac, and osmanthus reveal a base of tonka bean, benzoin, vanilla, and patchouli oil.']",True,/productimages/sku/s2042984-main-Lhero.jpg,https://www.sephora.com/product/flowerbomb-nectar-P429082?icid2=products,s2042984-main-Lhero.jpg,"(231, 193, 194)"
"['Gucci', 'Bloom Eau de Parfum For Her']","['ITEM ', '1964840']","[['5 stars', '149', '4 stars', '41', '3 stars', '18', '2 stars', '21', '1 star', '14']]","[['242 reviews'], ['20K', ' loves']]",['$97.00'],['1.6 oz/ 50 mL Eau de Parfum Spray'],"['Standard size', '1.0 oz/ 30 mL Eau de Parfum Spray', '1.6 oz/ 50 mL Eau de Parfum Spray', '3.3 oz/ 100 mL Eau de Parfum Spray', '1.0 oz/ 30 mL Hair Mist Spray', 'Mini size', '0.25 oz/ 7.4 mL Eau de Parfum Rollerball']","['Fragrance Family:', ' Floral', 'Scent Type:', ' Classic Florals', 'Key Notes:', ' Rangoon Creeper, Jasmine Bud, Tuberose', 'About:', ' Capturing the spirit of the contemporary, diverse, and authentic women of Gucci, envisioned as a thriving garden of flowers, Bloom Eau de Parfum For Her is created to unfold like its name. Notes of natural tuberose and jasmine create an unexpectedly rich white floral scent on the skin. Rangoon creeper—a plant discovered in south India that changes color from white to pink and finally to red when it blooms—infuses a powdery floral edge to the fragrance. ', 'What else you need to know:', '\n', 'This product is an ', 'Allure', ' Best of Beauty award winner.']",True,/productimages/sku/s1964840-main-Lhero.jpg,https://www.sephora.com/product/bloom-eau-de-parfum-for-her-P422093?icid2=products,s1964840-main-Lhero.jpg,"(219, 199, 188)"
"['Sol de Janeiro', 'Brazilian Crush Body Fragrance Mist']","['ITEM ', '1930759']","[['5 stars', '342', '4 stars', '103', '3 stars', '63', '2 stars', '33', '1 star', '25']]","[['566 reviews'], ['30K', ' loves']]",['$32.00'],"['SIZE: ', ' ', '8.1 oz/ 240 mL']","['Standard size', '3.04 oz/ 90 mL', '8.1 oz/ 240 mL']","['Which skin type is it good for?', '✔ Normal', '✔ Oily', '✔ Combination', '✔ Dry', '✔  Sensitive', 'What it is:', 'A body fragrance mist, bursting with an alluring pistachio and salted caramel scent, to be used on body, hair, and lingerie.\n', 'If you want to know more…', 'One of Brazilians’ essential beauty secrets is being cheirosa (sheh-rō-zah), which means to always smell incredibly delicious from sunrise to sundown. Brazilian Crush, a body fragrance mist, instantly transports you to the sultry beaches of Rio de Janeiro. Inspired by the addictive pistachio and salted caramel scented Brazilian Bum Bum Cream, Brazilian Crush is a delightfully sunny, daily immersion for use on body, hair, and lingerie.  \n', 'What it is formulated WITHOUT:', '- Parabens', '- Sulfates', '- Phthalates\n', 'What else you need to know:', ' Sol de Janeiro came together with a mutual love of the distinctly Brazilian attitude towards beauty, their secrets, and their know-how. This product supports the Brazilian philosophy that beauty isn’t a standard to reach, it’s an attitude to take. A head-to-toe sensuality that comes through in a smile, a saunter, a samba. Based in the USA, Sol de Janeiro is excited to be able to bring you the most effective, transformative, and fun beauty care experiences—incorporating the latest and greatest super ingredients from the Amazon.\n\n']",True,/productimages/sku/s1930759-main-Lhero.jpg,https://www.sephora.com/product/brazilian-crush-body-fragrance-mist-P417312?icid2=products,s1930759-main-Lhero.jpg,"(228, 211, 186)"
"['CHANEL', 'GABRIELLE CHANEL Eau de Parfum']","['ITEM ', '1982602']","[['5 stars', '153', '4 stars', '25', '3 stars', '20', '2 stars', '13', '1 star', '15']]","[['225 reviews'], ['10K', ' loves']]",['$105.00'],['1.7 oz/ 50 mL Eau de Parfum Spray'],"['Standard size', '1.2 oz/ 35 mL Eau de Parfum Spray', '1.7 oz/ 50 mL Eau de Parfum Spray', '3.4 oz/ 100 mL Eau de Parfum Spray']","['Fragrance Family:', ' Floral', 'Scent Type:', ' Classic Florals', 'Key Notes:', ' Jasmine, Orange Blossom, Grasse Tuberose, Ylang-Ylang', 'About:', 'Before creating the House of Chanel, Coco was Gabrielle. A rebel at heart...passionate and free. The inspiration behind the luminous floral fragrance: GABRIELLE CHANEL.', 'Olivier Polge crafted this Eau de Parfum as an imaginary flower—a radiant and sparkling, purely feminine Chanel blossom based on a bouquet of four white flowers: a rich, enveloping heart of exotic jasmine shimmers with the fruity green notes of ylang-ylang, while fresh and sparkling orange blossom shines through, offering a glimpse of grasse tuberose captured at its finest. Four points of light that recall the four corners of the bottle.', 'Apply GABRIELLE CHANEL fragrance on skin or clothing with a deliberate and generous spray.The fragrance appears to be suspended weightlessly within the striking, square bottle crafted of ultra-thin glass, as the four transparent sides fade into the background to let the light shine through. The label and the stopper have the same shape and indefinable lamé colour, a delicate balance between gold and silver, and the interior is warmed with an even more resplendent gold. Nestled in an imprint of its silhouette, the bottle is carefully protected by a precious interior sleeve.']",True,/productimages/sku/s1982602-main-Lhero.jpg,https://www.sephora.com/product/gabrielle-chanel-eau-de-parfum-P422299?icid2=products,s1982602-main-Lhero.jpg,"(246, 229, 197)"
"['Prada', 'CANDY']","['ITEM ', '1361948']","[['5 stars', '651', '4 stars', '194', '3 stars', '103', '2 stars', '60', '1 star', '65']]","[['1K reviews'], ['30K', ' loves']]",['$122.00'],['2.7 oz/ 80 mL Eau de Parfum Spray'],"['Standard size', '1 oz Eau de Parfum Spray', '1.7 oz/ 50 mL Eau de Parfum Spray', '2.7 oz/ 80 mL Eau de Parfum Spray', 'Mini size', '0.34 oz/ 10 mL Eau de Parfum Rollerball']","['Fragrance Family:', ' Warm and Spicy', 'Scent Type:', ' Warm and Sweet Gourmands', 'Key Notes:', ' White Musks, Benzoin, Caramel Accord', 'About:', ' Prada Candy is a fragrance with a novel olfactory balance combining exceptionally high-quality ingredients in excessive proportions. Magnified by white musks, noble benzoin comes together with a modern caramel accord to give the fragrance a truly unique signature.', 'What else you need to know:', 'Prada Candy is impossible to ignore. Its packaging is bold, unconventional, and pop, yet luxurious materials make it sophisticated and timeless. A band of shocking pink saffiano hugs the top of the bottle, inspired by vintage flacons, and bearing the refined Prada logo in sleek gold lettering. The pump, perched on its golden neck like a shiny black half-moon, is the striking finale to the bottle.']",True,/productimages/sku/s1361948-main-Lhero.jpg,https://www.sephora.com/product/candy-P376127?icid2=products,s1361948-main-Lhero.jpg,"(246, 235, 184)"
"['CHANEL', 'CHANCE EAU FRAÎCHE Eau de Toilette']","['ITEM ', '1001098']","[['5 stars', '117', '4 stars', '8', '3 stars', '0', '2 stars', '3', '1 star', '2']]","[['129 reviews'], ['10K', ' loves']]",['$102.00'],['3.4 oz Eau de Toilette Spray'],"['Standard size', '1.2 oz Eau de Toilette Spray', '1.7 oz Eau de Toilette Spray', '3.4 oz Eau de Toilette Spray']","['Fragrance Family:', ' Fresh', 'Scent Type:', ' Fresh Fruity Florals', 'Key Notes:', ' Citron, Jasmine, Teakwood', 'About:', ' A fresh, sparkling floral expression of CHANCE—a surge of energy that sweeps you into a whirlwind of happiness and fantasy.', 'A whirlwind of energy and vitality intertwines the zesty freshness of citron with the softness of jasmine and the vibrant presence of teakwood.', 'CHANCE EAU FRAÎCHE is presented in a spray form that allows for more generous use on skin or clothing. ']",True,/productimages/sku/s1001098-main-Lhero.jpg,https://www.sephora.com/product/chance-P257900?icid2=products,s1001098-main-Lhero.jpg,"(222, 233, 206)"
"['Jo Malone London', 'Peony & Blush Suede Cologne']","['ITEM ', '1946672']","[['5 stars', '75', '4 stars', '9', '3 stars', '8', '2 stars', '4', '1 star', '2']]","[['97 reviews'], ['10K', ' loves']]",['$136.00'],['3.4 oz/ 100 mL  Spray'],"['Standard size', '1.0 oz/ 30 mL  Spray', '3.4 oz/ 100 mL  Spray']","['Fragrance Family:', ' Floral', 'Scent Type:', ' Classic Florals', 'Key Notes:', ' Red Apple, Peony, Suede', 'About:', ' The essence of charm, this scent captures exquisitely fragile peonies in voluptuous bloom. A flirtatious, juicy bite of red apple and the opulence of jasmine, rose, and gillyflower mingle with the sensuality of soft, blush suede for a luxurious and seductive trail.', 'What else you need to know:', 'From colognes and candles to bath and body care, each Jo Malone London product comes presented in their signature gift box and ribbon.']",True,/productimages/sku/s1946672-main-Lhero.jpg,https://www.sephora.com/product/peony-blush-suede-cologne-P417181?skuId=1946672&icid2=products,s1946672-main-Lhero.jpg,"(225, 225, 220)"
"['philosophy', 'Amazing Grace Firming Body Emulsion']","['ITEM ', '607655']","[['5 stars', '1012', '4 stars', '175', '3 stars', '53', '2 stars', '32', '1 star', '37']]","[['1K reviews'], ['20K', ' loves']]",['$39.00'],"['SIZE: ', ' ', '16 oz/ 480 mL']","['Value size', '16 oz/ 480 mL', '24 oz/ 710 mL', '32 oz']","['What it is:', 'A luxurious, firming moisturizer infused with the bestselling Amazing Grace fragrance to purify, hydrate, and revitalize.\n\n', 'What it is formulated to do:', ""Infused with the amazingly clean, beautifully feminine scent of philosophy's bestselling Amazing Grace fragrance, this firming body emulsion is an award-winning moisturizer for dry skin. Enriched with shea butter and natural oils, like olive and macadamia, this skin-loving formula softens and soothes while helping to replenish and maintain skin's natural moisture barrier for skin that feels velvety soft—never greasy. It also features a powerful antioxidant blend that helps protect skin from environmental attack and a firming ingredient to help tone. Layer with other Amazing Grace products to feel amazingly clean and beautifully feminine from head to toe.\n""]",True,/productimages/sku/s607655-main-Lhero.jpg,https://www.sephora.com/product/amazing-grace-firming-body-emulsion-P7411?icid2=products,s607655-main-Lhero.jpg,"(236, 236, 234)"
"['TOM FORD', 'Fucking Fabulous']","['SIZE ', '1.7 oz/ 50 mL', '•', 'ITEM ', '2056208']","[['5 stars', '22', '4 stars', '3', '3 stars', '3', '2 stars', '5', '1 star', '9']]","[['42 reviews'], ['6623', ' loves']]",['$320.00'],,,"['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Woody Spice', 'Key Notes:', ' Fresh lavender, Bitter Almond , Vanilla , Orris Root, Irris Flower, Leather', 'About:', ' Capturing a rarefied air this fragrance evokes the private exchanges and insider moments where fantasies come true. The scent can only be described in one way: with a name that says it all. The vibrant opening makes an instant statement as clary sage and fresh lavender command attention with aromatic foreplay.', 'Delectable bitter almond and vanilla inflections infuse textural richness to the leather heart. Drenched in orris root from the iris flower, the full luscious body of the supple Italian plunge reveals its exquisite beauty. Addictive tonka bean and lavish leather drive the scent as amber undertones reverberate with a warm glow. Ultra-fine blonde woods create a confident expression of pure luxury with a creamy finish. ']",True,/productimages/sku/s2056208-main-Lhero.jpg,https://www.sephora.com/product/fucking-fabulous-P429291?icid2=products,s2056208-main-Lhero.jpg,"(40, 39, 37)"
"['MAISON MARGIELA', '’REPLICA’ Beach Walk']","['ITEM ', '1593144']","[['5 stars', '444', '4 stars', '130', '3 stars', '57', '2 stars', '49', '1 star', '42']]","[['722 reviews'], ['30K', ' loves']]",['$126.00'],['3.4 oz/ 100 mL Eau de Toilette Spray'],"['Standard size', '3.4 oz/ 100 mL Eau de Toilette Spray', 'Mini size', '0.34 oz/ 10 mL Eau de Toilette Rollerball']","['Fragrance Family:', '\n', ' Fresh\n', '\n', 'Scent Type:', '\n', ' Fresh Florals\n', '\n', 'Key Notes:', '\n', ' Bergamot, Heliotrope, Coconut Milk\n', '\n', 'About:', '\n', ' Beach Walk is a modern floral fragrance that evokes the memory of a stroll along the ocean, capturing the sunny scents of a summer day with radiant notes of lemon,  coconut milk, and cedarwood. It is a distinctive warm floral fragrance that evokes the impression of sun and carefree bliss.\n', '\n', "" Beach Walk resides within the 'REPLICA' Memories Collection—a family of scents designed to evoke personal memories that each one of us can recall. Stroll alongside the ocean’s coast and feel the sensation of your feet sinking into warm and wet sand. Waves brush up against your ankles as the salty and fresh spray of ocean fills the air with each wash of the tide. The sun radiates at its zenith, illuminating monochromes of weathered sea glass and eroded shells along the shoreline. Your skin, made silky by the sun’s warmth radiates the distinct aroma of a sunny summer day. \n"", '\n', '\n', 'What else you need to know:', '\n', ' The silhouette of each REPLICA bottle is inspired by classic apothecary jars, allowing the collection to be instantly identifiable. Each bottle carries a 100 percent cotton label with black ink text that resembles the tags used on the clothing and accessories for the REPLICA couture collection. The unique pumps are wrapped with a rope to symbolize the authentic reproduction of the original REPLICA couture line. Each carton label is associated with a polaroid photograph representing a fleeting moment captured in muted colors and soft light—a poetic allusion to the story behind each fragrance.\n']",True,/productimages/sku/s1593144-main-Lhero.jpg,https://www.sephora.com/product/replica-beach-walk-P385358?icid2=products,s1593144-main-Lhero.jpg,"(228, 219, 208)"
